,matchId,teamAId,teamBId,kefsA,kefsB
4547,2328026,6343,6134,3.48,1.27
4548,2328027,4674,4914,1.5,2.46
4549,2328028,9393,4602,2.2,1.62
4550,2327467,4991,6667,2.44,1.55
4551,2327468,5995,4411,2.21,1.63
4552,2327989,4674,7533,2.53,1.46
4553,2328021,9358,8846,1.91,1.83
4554,2328029,4869,9427,1.25,3.91
4555,2328030,7020,8248,1.55,2.35
4556,2328031,8481,7234,1.43,2.66
4557,2328032,8369,6615,5.01,1.14
4558,2328065,8706,7669,3.29,1.3
4559,2327469,5995,4991,2.09,1.7
4560,2327470,5310,6665,4.37,1.18
4561,2327990,7533,4674,1.31,4.05
4562,2328022,6118,8481,1.8,1.94
4563,2327471,4991,5995,1.73,2.05
4564,2327472,6665,5310,1.15,5.6
4565,2327991,6615,4411,1.92,1.82
4566,2327473,4608,4494,1.57,2.29
4567,2327474,7532,6667,2.37,1.55
4568,2327992,4411,6615,2.27,1.79
4569,2327475,4494,4608,1.8,3.34
4570,2327476,6667,7532,2.21,2.1
4571,2327715,6673,5973,2.49,1.57
4572,2327596,5005,5991,1.36,2.96
4573,2327597,6211,6290,1.54,2.38
4574,2327716,5973,6673,2.34,2.06
4575,2327598,5991,5005,2.41,2.18
4576,2327599,6290,6211,3.57,1.43
4577,2328045,9552,9164,1.74,1.99
4578,2327788,5752,5005,1.89,1.94
4579,2328040,5479,9400,1.48,2.53
4580,2327600,7801,6211,2.09,1.71
4581,2327601,6673,6619,1.29,3.31
4582,2327951,7726,9161,1.29,3.41
4583,2327789,5005,5752,2.63,1.72
4584,2328062,9566,9379,1.18,4.61
4585,2327602,6211,7801,1.96,2.06
4586,2327603,6619,6673,3.38,1.28
4587,2327954,5158,9400,1.32,3.21
4588,2327952,6947,9277,1.11,5.67
4589,2327604,6673,7157,1.28,3.49
4590,2327605,9215,7106,1.22,3.98
4591,2327855,7092,8607,1.07,6.89
4592,2327856,8211,7962,2.77,1.4
4593,2328146,7726,7105,1.14,5.03
4594,2327607,7106,9215,3.58,1.29
4595,2327606,7157,6673,3.68,1.27
4596,2327857,6010,9076,1.05,7.79
4597,2327858,8262,7660,2.78,1.4
4598,2327859,7354,9412,1.05,8.52
4599,2327860,9032,9167,2.24,1.4
4600,2327826,9484,6468,2.02,1.73
4601,2327861,7567,8626,1.17,4.24
4602,2327827,6010,8008,7.19,1.05
4603,2327963,9492,6468,4.47,1.17
4604,2327828,7517,8536,1.06,7.62
4605,2327862,7092,8211,1.21,3.96
4606,2327863,6010,7660,2.25,1.57
4607,2328018,9414,7733,5.84,1.1
4608,2328128,9476,8536,2.66,1.43
4609,2328144,6118,7718,2.19,1.6
4610,2327864,7354,9032,1.11,5.73
4611,2327865,5257,7567,4.82,1.12
4612,2328023,7175,4674,1.71,2.04
4613,2327477,6667,4608,2.27,1.59
4614,2327478,7532,4411,1.77,2.01
4615,2328137,4688,6762,2.19,1.61
4616,2328138,4869,8481,1.44,2.67
4617,2328139,8248,5639,1.51,2.44
4618,2328140,4501,4914,2.25,1.59
4619,2328141,4674,6343,1.23,3.83
4620,2327479,4608,6667,1.57,2.32
4621,2327480,4411,7532,1.54,3.29
4622,2327993,5995,4991,2.03,1.75
4623,2327481,4608,7533,1.63,2.37
4624,2327482,7532,9572,1.74,2.05
4625,2327994,4991,5995,1.86,2.03
4626,2328039,6762,8716,1.3,3.19
4627,2328142,8481,8369,1.27,3.49
4628,2327483,7533,4608,2.17,1.8
4629,2327484,9572,7532,2.1,1.7
4630,2327995,4494,6615,1.51,2.43
4631,2328143,8637,9393,1.49,2.47
4632,2327486,4991,6665,4.02,1.67
4633,2327485,7533,4411,1.72,2.1
4634,2327996,6615,4494,2.58,1.48
4635,2327488,6665,4991,1.63,3.7
4636,2327487,4411,7533,1.71,2.8
4637,2327706,6673,5752,1.41,2.79
4638,2327608,5973,6211,1.34,3.16
4639,2327609,7157,7801,2.14,1.66
4640,2327707,5752,6673,3.38,1.39
4641,2328055,9013,9361,1.42,2.71
4642,2327611,7801,7157,1.51,2.86
4643,2327610,6211,5973,3.48,1.38
4644,2327704,5005,6290,1.46,2.56
4645,2328041,7726,9074,1.11,5.84
4646,2327613,7106,5973,4.27,1.19
4647,2327612,6673,5991,1.15,4.75
4648,2327705,6290,5005,3.4,1.43
4649,2328042,9227,9523,1.42,2.75
4650,2328043,9566,7105,1.1,5.95
4651,2327614,5991,6673,7.1,1.09
4652,2327615,5973,7106,1.21,4.09
4653,2327866,8607,7962,4.57,1.15
4654,2327867,9076,8262,3.6,1.25
4655,2327959,9379,9277,1.32,3.17
4656,2327616,6290,5752,2.42,1.52
4657,2327617,6211,9215,2.89,1.38
4658,2327618,5752,6290,2.34,1.99
4659,2327619,9215,6211,1.39,2.87
4660,2327868,9412,9167,2.65,1.43
4661,2328168,7606,9507,1.05,7.07
4662,2328169,7024,7092,3.73,1.24
4663,2327869,8211,8607,1.29,3.23
4664,2327870,7660,8262,1.1,5.82
4665,2328170,7606,7092,1.33,2.99
4666,2328063,8852,4863,4.37,1.17
4667,2328172,7865,9582,1.03,8.82
4668,2328173,5298,9583,1.18,4.28
4669,2327871,8626,5257,1.85,1.86
4670,2327872,9032,9412,1.44,2.65
4671,2328064,6503,7660,1.77,1.97
4672,2328174,8504,9513,1.29,3.22
4673,2328175,7434,5032,1.51,2.35
4674,2328145,4869,6615,1.57,2.27
4675,2327489,4608,4991,1.37,2.92
4676,2327490,7532,4494,2.22,1.62
4677,2328180,7865,7434,1.12,4.69
4678,2327491,4991,4608,2.43,1.71
4679,2327492,4494,7532,1.74,2.34
4680,2327997,6665,6667,1.3,3.26
4681,2328009,8885,9525,1.21,4.07
4682,2328178,9481,9588,1.18,4.49
4683,2327493,5995,7533,2.63,1.47
4684,2327494,7532,4991,1.65,2.19
4685,2327998,6667,6665,3.82,1.27
4686,2328181,5298,8504,2.58,1.45
4687,2327495,7533,5995,1.29,5.06
4688,2327496,4991,7532,2.98,1.57
4689,2327999,4411,4494,2.79,1.46
4690,2328010,7653,8895,1.79,1.94
4691,2328179,7865,9358,1.28,3.35
4692,2327497,7175,6665,4.9,1.15
4693,2327498,5310,6667,2.66,1.44
4694,2328000,4494,4411,1.43,3.49
4695,2327499,6665,7175,1.13,5.32
4696,2327500,6667,5310,1.53,2.46
4697,2328011,9530,9455,3.08,1.34
4698,2327702,6673,9215,2.18,1.64
4699,2327620,5752,5973,3.33,1.29
4700,2327621,7801,5005,1.92,1.83
4701,2327703,9215,6673,1.56,2.43
4702,2328012,8574,9573,1.19,4.13
4703,2327622,5973,5752,1.21,5.16
4704,2327623,5005,7801,1.48,4.02
4705,2328129,9275,8826,1.53,2.38
4706,2327712,5005,5973,3.65,1.25
4707,2327624,6673,6290,1.53,3.09
4708,2327625,6211,6619,1.57,2.6
4709,2327714,5973,5005,1.32,3.28
4710,2327626,6290,6673,4.63,1.24
4711,2327627,6619,6211,3.99,1.31
4712,2328130,9484,5290,1.82,1.9
4713,2327873,7092,7660,1.71,2.06
4714,2327628,7157,7106,1.8,1.95
4715,2327629,9215,5991,1.18,4.3
4716,2328131,9275,5290,1.29,3.33
4717,2328153,9576,9577,1.78,1.93
4718,2327630,7106,7157,1.75,2.57
4719,2327631,5991,9215,6.49,1.1
4720,2328132,8826,9484,3.45,1.27
4721,2328135,7231,8512,1.43,2.61
4722,2327874,7354,5257,1.1,5.87
4723,2328035,9574,7694,1.28,3.35
4724,2327875,6010,8211,1.24,3.74
4725,2328152,9578,9575,1.63,2.16
4726,2328156,8930,9580,1.29,3.32
4727,2328157,7681,8572,1.6,2.22
4728,2328158,8572,8930,1.74,2.08
4729,2328159,7681,9580,1.09,6.27
4730,2327876,7567,9032,1.29,3.12
4731,2328036,7340,7552,1.85,1.89
4732,2328160,7681,8930,1.29,3.34
4733,2328161,8572,9580,1.23,3.77
4734,2328185,4674,6615,2.52,1.47
4735,2328186,9525,7653,6.41,1.09
4736,2328164,6343,9579,1.08,6.52
4737,2328184,9481,7718,3.34,1.3
4738,2328212,7020,9589,1.28,3.41
4739,2328213,9085,6693,1.44,2.62
4740,2328214,6896,8248,3.3,1.3
4741,2328215,9518,9347,1.54,2.37
4742,2328216,8481,8263,1.39,2.82
4743,2328217,8637,8963,1.18,4.34
4744,2328218,9086,5260,2.3,1.57
4745,2328219,5195,9590,1.81,1.92
4746,2328230,9574,7340,1.65,2.21
4747,2328163,9139,6343,3.47,1.28
4748,2328220,9455,9573,1.1,6.06
4749,2327501,5995,4608,3.13,1.33
4750,2327502,7532,8513,1.39,2.82
4751,2328234,6896,9518,2.56,1.42
4752,2328192,7865,5298,1.26,3.55
4753,2327503,4608,5995,1.47,2.77
4754,2327504,8513,7532,2.92,1.4
4755,2328187,8885,8895,3.34,1.28
4756,2328167,9139,9579,1.38,2.87
4757,2327505,6665,4608,1.48,2.51
4758,2327506,6667,7533,1.72,2.06
4759,2328222,5158,9386,1.05,7.78
4760,2328223,8297,9277,1.12,5.36
4761,2328224,9227,9592,1.06,7.38
4762,2328225,9161,9595,1.09,6.11
4763,2328226,9515,9596,1.11,6.16
4764,2328227,8999,9594,1.36,3.1
4765,2328228,8085,9593,1.26,3.98
4766,2328229,9591,5699,1.28,3.47
4767,2328221,9530,8574,3.37,1.28
4768,2327507,4608,6665,4.28,1.5
4769,2327508,7533,6667,2.01,1.75
4770,2328003,4991,4494,2.14,1.66
4771,2327509,6665,5995,1.16,4.57
4772,2327510,7532,7175,1.4,2.88
4773,2328253,5699,8085,2.21,1.68
4774,2328004,4494,4991,1.47,4.37
4775,2328254,9530,7653,2.78,1.41
4776,2327511,5995,6665,4.74,1.17
4777,2327512,7175,7532,2.17,2.17
4778,2328237,8885,9455,2.02,1.42
4779,2327710,6673,7157,1.24,3.77
4780,2327632,5991,6619,2.54,1.46
4781,2327633,5005,7106,1.51,2.43
4782,2328261,9566,9379,1.31,3.25
4783,2327711,7157,6673,3.53,1.27
4784,2327634,6619,5991,1.41,2.7
4785,2327635,7106,5005,2.07,2.76
4786,2328262,7653,9455,1.4,2.74
4787,2327717,6673,6290,1.28,3.37
4788,2328133,5290,8826,1.77,1.96
4789,2327636,9215,5973,1.61,2.28
4790,2327637,6619,5752,2.56,1.47
4791,2327718,6290,6673,5.25,1.25
4792,2327638,5973,9215,4.85,1.32
4793,2327639,5752,6619,1.73,2.3
4794,2327640,6673,9215,2.48,1.5
4795,2327641,7157,5973,3.22,1.33
4796,2327877,7660,7354,3.06,1.34
4797,2328134,9275,5290,1.15,5.38
4798,2328154,9577,9578,2.02,1.71
4799,2327878,8211,7567,2.31,1.55
4800,2328259,9600,9419,1.36,2.85
4801,2328265,8572,9139,1.69,2.06
4802,2328247,4674,8481,1.32,3.15
4803,2328248,9565,8637,1.34,2.98
4804,2328249,8068,6693,1.33,3.04
4805,2328246,6094,9518,1.18,4.47
4806,2328266,7681,6343,2.09,1.68
4807,2328260,9598,9599,2.29,1.55
4808,2327879,7354,8211,1.33,3.09
4809,2328198,9481,7865,3.38,1.28
4810,2328257,8574,8895,2.25,1.59
4811,2328280,9419,9599,1.44,2.6
4812,2327513,4991,7533,2.26,1.61
4813,2327514,4608,7175,1.28,3.44
4814,2328283,9139,7681,2.8,1.37
4815,2328284,8572,6343,2.5,1.47
4816,2328263,9455,8895,1.66,2.1
4817,2327515,7533,4991,1.41,3.43
4818,2327516,7175,4608,3.88,1.25
4819,2328005,7533,6615,1.57,2.29
4820,2328258,9597,4501,4.49,1.17
4821,2327517,4494,6667,1.87,1.86
4822,2327518,8513,4608,4.24,1.19
4823,2328285,9565,9518,1.01,6.78
4824,2328006,6615,7533,3.17,1.48
4825,2328274,7106,9596,1.06,7.75
4826,2328275,6947,8297,2.2,1.61
4827,2328276,9566,8085,1.17,4.47
4828,2328277,6290,9592,1.08,6.59
4829,2328279,4688,7234,1.42,2.73
4830,2327519,6667,4494,1.81,1.94
4831,2327520,4608,8513,1.14,6.21
4832,2327748,4991,6615,2.06,1.72
4833,2328278,8481,7718,2.18,1.64
4834,2328264,8574,8895,1.77,1.97
4835,2327521,7175,4494,2.96,1.36
4836,2327522,7532,5995,1.57,2.32
4837,2327749,6615,4991,2.33,1.82
4838,2327523,4494,7175,1.27,3.97
4839,2327524,5995,7532,3.7,1.42
4840,2327719,5752,9215,3.55,1.26
4841,2327644,7801,6290,1.58,2.28
4842,2327645,7157,5991,1.42,2.71
4843,2327720,9215,5752,3.15,2.81
4844,2327646,6290,7801,3.35,1.43
4845,2327647,5991,7157,4.32,1.32
4846,2328291,9566,7106,2.69,1.39
4847,2327721,6673,5005,1.48,2.51
4848,2327648,6211,5752,1.87,1.88
4849,2327649,9215,7157,1.24,3.7
4850,2327722,5005,6673,2.18,2.52
4851,2328148,5479,6366,1.28,3.47
4852,2327650,5752,6211,2.64,1.7
4853,2327651,7157,9215,3.79,1.26
4854,2327955,8880,7105,1.05,8.49
4855,2328044,6366,9601,1.64,2.1
4856,2327652,7801,6619,1.63,2.4
4857,2327653,6290,5005,2.4,1.6
4858,2327654,6619,7801,2.01,2.16
4859,2327655,5005,6290,1.35,4.05
4860,2328193,5378,7092,1.24,3.67
4861,2328292,8668,8536,1.05,8.46
4862,2328268,8536,7517,8.47,1.04
4863,2328269,8668,8738,1.03,9.19
4864,2328194,7726,5310,3.45,1.27
4865,2328195,7092,7726,2.07,1.63
4866,2328155,9490,4674,4.92,1.14
4867,2328196,5378,5310,2.95,1.35
4868,2328238,6667,5995,1.4,2.79
4869,2328239,5995,6667,2.64,2.59
4870,2328240,6665,6615,1.13,5.24
4871,2328241,6615,6665,4.66,1.17
4872,2327723,6211,9215,3.09,1.34
4873,2327724,9215,6211,2.37,2.44
4874,2327725,6673,7106,1.33,3.11
4875,2327726,7106,6673,5.72,1.21
4876,2327884,8008,6010,1.3,3.27
4877,2327885,7517,8668,1.51,2.44
4878,2328182,4863,6503,1.25,3.57
4879,2328197,7726,5378,2.88,1.36
4880,2328270,8435,9484,3.43,1.28
4881,2328019,7983,6468,4.2,1.19
4882,2328199,6667,4869,1.52,2.4
4883,2328183,7354,6503,1.88,1.81
4884,2328200,4608,5310,1.28,3.47
4885,2328326,6855,7234,1.33,3.11
4886,2328327,7701,4914,1.59,2.26
4887,2328328,9602,9085,3.08,1.33
4888,2328329,9565,8637,1.3,3.22
4889,2328242,6665,4991,1.16,4.56
4890,2328330,6855,9085,1.39,2.69
4891,2328331,8637,4914,1.56,2.31
4892,2328244,4494,6665,3.32,1.3
4893,2328245,6665,4494,1.19,6.29
4894,2327770,5752,6211,2.06,1.72
4895,2328346,8297,5479,1.45,2.64
4896,2327771,6211,5752,1.6,2.37
4897,2328347,5158,6978,1.62,2.22
4898,2327794,6673,6211,1.66,2.14
4899,2328348,9514,8297,2.64,1.43
4900,2328366,9306,9074,1.46,2.53
4901,2327795,6211,6673,3.27,1.54
4902,2328363,9523,9601,1.18,4.55
4903,2328332,9523,6366,1.39,2.84
4904,2328367,8008,8668,1.76,1.99
4905,2328356,6010,9492,1.07,8.43
4906,2328202,4411,8120,1.52,2.43
4907,2328273,9275,8435,1.09,6.84
4908,2328295,6468,9253,1.1,5.92
4909,2328368,7517,6468,1.14,5.12
4910,2328369,6010,8536,1.15,4.8
4911,2328296,9275,7983,1.26,3.55
4912,2328203,5973,7726,1.12,5.59
4913,2328204,4411,7726,1.17,4.46
4914,2328349,4914,9481,1.43,2.67
4915,2328370,7701,7234,1.31,3.22
4916,2328371,4501,8135,1.71,2.05
4917,2328372,4602,9554,1.42,2.67
4918,2328373,6762,8504,1.29,3.3
4919,2328350,9427,8248,1.9,1.83
4920,2328351,8637,6343,1.25,3.64
4921,2328364,4914,8020,1.34,3.05
4922,2328353,5639,9085,3.02,1.35
4923,2328355,7020,6855,2.26,1.59
4924,2328365,4914,8248,1.48,2.51
4925,2328382,8135,4501,2.38,1.52
4926,2328383,9567,8305,2.22,1.61
4927,2328333,6947,9485,1.19,4.14
4928,2328335,9566,6978,2.03,1.72
4929,2328385,5479,9523,1.46,2.6
4930,2328334,9161,9515,1.49,2.5
4931,2327953,6978,9306,1.17,4.71
4932,2328149,9227,9515,1.65,2.16
4933,2328336,6947,7105,1.09,6.25
4934,2328337,9277,9400,2.83,1.39
4935,2328398,9379,9400,1.72,2.07
4936,2327829,9484,8008,5.94,1.11
4937,2328357,9272,6010,7.22,1.07
4938,2327830,8536,6010,4.29,1.18
4939,2328358,9492,5290,5.91,1.09
4940,2328359,6010,7983,1.13,5.24
4941,2327831,6468,7517,5.83,1.11
4942,2328361,9253,6010,8.64,1.05
4943,2328362,9563,7983,4.24,1.19
4944,2328205,6667,4608,2.54,1.48
4945,2328394,7234,8504,1.78,1.96
4946,2328395,6762,8135,2.2,1.62
4947,2328397,9120,9287,2.56,1.49
4948,2328389,8637,4914,2.13,1.65
4949,2328396,9603,8305,1.62,2.19
4950,2328206,8120,5973,4.14,1.2
4951,2328391,8481,6855,2.28,1.58
4952,2328287,6615,9481,1.29,3.34
4953,2328354,7613,8369,1.31,3.2
4954,2328410,8504,6762,2.12,1.69
4955,2328403,8902,8574,1.58,1.79
4956,2328404,8895,9418,1.16,4.65
4957,2328150,6947,6978,2.17,1.63
4958,2328339,9161,9566,2.17,1.62
4959,2328340,5158,9601,1.13,5.27
4960,2327964,9236,9100,1.43,2.68
4961,2328338,9485,9601,1.69,2.08
4962,2328341,9379,6366,1.64,2.16
4963,2328342,5158,9523,1.63,2.14
4964,2327965,9076,9105,2.77,1.4
4965,2327966,8191,8852,3.09,1.34
4966,2327967,6353,9032,2.59,1.48
4967,2327968,9100,9105,2.6,1.42
4968,2327969,8852,9032,1.58,2.29
4969,2328429,8504,6615,4.94,1.14
4970,2328297,8248,8504,1.54,2.33
4971,2328406,8255,5257,9.47,1.02
4972,2327970,9236,9076,1.24,3.7
4973,2327971,8191,6353,2.59,1.45
4974,2327736,4978,9139,1.23,3.72
4975,2327972,9105,9236,1.47,2.5
4976,2328432,9582,9583,1.8,1.92
4977,2328433,9604,8445,1.73,2.0
4978,2328207,5310,8120,1.41,2.73
4979,2327737,9394,5412,2.75,1.4
4980,2327973,9032,6353,1.34,3.02
4981,2328208,4411,6667,2.49,1.49
4982,2328438,9604,9583,1.41,2.56
4983,2328436,9429,8825,1.85,1.85
4984,2328430,5121,8248,3.4,1.28
4985,2328434,8113,8574,1.53,2.35
4986,2328435,8902,8895,2.46,1.5
4987,2328441,7801,9519,1.06,7.14
4988,2328452,4688,8248,1.6,2.25
4989,2328461,5158,9227,1.4,2.8
4990,2328442,8748,9392,1.66,2.1
4991,2328437,8121,8825,1.45,2.55
4992,2328147,6366,9485,1.48,2.51
4993,2327974,9100,6353,2.87,1.37
4994,2327975,8852,9105,1.1,5.83
4995,2328294,8008,6468,1.07,7.1
4996,2328374,8668,9484,1.08,6.96
4997,2328405,8460,8511,2.14,1.59
4998,2328209,4608,8120,1.16,4.56
4999,2328375,8008,9484,1.1,6.03
5000,2328360,8738,5290,2.36,1.54
5001,2327976,6353,9105,1.57,2.3
5002,2328486,9139,5412,1.61,2.17
5003,2328472,9572,8772,1.13,5.18
5004,2328473,8068,7613,2.19,1.62
5005,2328474,4674,9481,1.3,3.23
5006,2328475,6855,9211,1.53,2.37
5007,2328210,5973,6667,1.53,2.36
5008,2328439,4978,9394,1.2,4.14
5009,2328211,4608,6667,1.54,2.39
5010,2328482,8565,9608,1.06,7.33
5011,2328488,8772,8068,2.24,1.59
5012,2328489,9481,6855,2.64,1.43
5013,2328458,4602,8020,1.54,2.35
5014,2328477,4688,6343,1.36,2.94
5015,2327306,9085,6134,2.71,1.42
5016,2328463,7106,9161,1.41,2.75
5017,2328464,9566,6619,3.55,1.25
5018,2328465,6290,5158,1.36,2.94
5019,2328467,7157,6947,1.4,2.76
5020,2328478,6615,7234,1.15,4.78
5021,2328459,8248,8020,1.48,2.5
5022,2328471,7187,6343,1.55,2.33
5023,2328479,6615,4602,1.25,3.67
5024,2328481,7801,8748,1.12,5.23
5025,2328480,6134,4602,1.36,2.94
5026,2328487,8513,8504,1.34,3.04
5027,2328504,7157,5158,1.31,3.15
5028,2328505,7106,6619,1.65,2.24
5029,2328490,5290,9563,1.08,6.8
5030,2328522,6468,9275,1.85,1.88
5031,2328523,6468,7517,5.15,1.14
5032,2328524,6010,9563,1.03,9.5
5033,2328491,6010,8668,2.28,1.54
5034,2328499,6615,7613,1.34,3.04
5035,2328521,9108,9609,1.55,2.31
5036,2328501,6615,5639,1.11,5.67
5037,2328502,4674,9085,1.34,3.05
5038,2328503,4869,8248,1.22,3.98
5039,2328316,4869,5378,1.46,2.51
5040,2328188,8113,9552,1.04,8.39
5041,2328556,8537,4602,4.82,1.15
5042,2328189,8895,9361,1.06,7.15
5043,2328407,7517,6010,1.16,4.73
5044,2328492,8435,9272,2.84,1.39
5045,2328493,8536,6468,2.12,1.67
5046,2328408,8008,6010,1.28,3.35
5047,2328560,4674,8637,1.71,2.04
5048,2328066,7533,4494,2.03,1.74
5049,2328067,4991,5310,1.85,1.9
5050,2328548,5273,9610,1.32,3.1
5051,2328564,4602,7718,2.28,1.58
5052,2328565,9612,7701,2.99,1.35
5053,2328566,8481,8513,2.78,1.4
5054,2328567,7613,6118,1.72,2.04
5055,2328068,4494,7533,1.84,1.95
5056,2328069,5310,4991,1.68,2.21
5057,2328411,6665,5378,1.07,6.9
5058,2328070,4411,4991,1.77,1.99
5059,2328071,4608,8068,1.74,4.22
5060,2328412,5378,6665,7.97,1.06
5061,2328549,8481,9611,1.05,7.69
5062,2328597,4688,8369,1.32,3.1
5063,2328072,4991,4411,2.21,1.7
5064,2328073,8068,4608,4.06,1.25
5065,2328598,8513,4602,1.33,3.02
5066,2328413,5378,6667,4.08,1.21
5067,2328074,5310,4411,1.71,2.08
5068,2328075,6665,8513,1.83,5.02
5069,2328414,6667,5378,1.29,3.45
5070,2328190,7653,9213,1.2,3.99
5071,2328076,4411,5310,1.95,1.8
5072,2328077,8513,6665,6.29,1.11
5073,2328001,7533,4494,2.05,1.72
5074,2328002,4494,7533,1.54,2.68
5075,2327656,5752,5991,2.15,1.72
5076,2328581,5479,9614,1.1,6.13
5077,2328582,9227,9379,1.4,2.83
5078,2328583,9161,6947,2.13,1.65
5079,2328584,5158,9277,1.1,6.17
5080,2327657,5991,5752,1.37,3.13
5081,2328191,8574,9455,1.94,1.8
5082,2328507,9566,9400,1.44,2.61
5083,2327659,7157,5005,2.08,1.88
5084,2328629,5158,6947,1.67,2.1
5085,2328632,5479,9227,1.77,1.96
5086,2327658,5005,7157,1.62,2.34
5087,2328508,9161,9523,1.63,2.19
5088,2328634,7726,9227,1.41,2.78
5089,2328409,8668,8008,1.69,2.12
5090,2328495,8738,9272,2.68,1.41
5091,2328496,9492,8435,2.33,1.58
5092,2328591,5290,9484,1.8,1.95
5093,2328577,8536,9272,1.35,2.97
5094,2328578,7983,8435,1.15,4.77
5095,2328579,9563,9253,2.92,1.37
5096,2328640,9507,9617,1.27,3.5
5097,2328497,8738,9492,1.3,3.27
5098,2328580,5290,8536,2.11,1.66
5099,2328641,7092,9507,1.16,5.01
5100,2328078,4608,5310,1.45,2.63
5101,2328079,9572,7533,2.57,1.46
5102,2328614,9597,8504,7.48,1.07
5103,2328619,8637,8481,1.63,2.16
5104,2328620,4674,4501,1.43,2.66
5105,2328615,8504,4501,2.29,1.57
5106,2328621,4674,4602,1.51,2.43
5107,2328080,5310,4608,2.41,1.81
5108,2328081,7533,9572,1.37,5.53
5109,2327729,9427,9085,2.2,1.63
5110,2328415,4991,5378,1.49,2.5
5111,2328616,8513,9481,1.42,2.67
5112,2328622,4869,9393,1.24,3.78
5113,2328623,8481,4674,2.18,1.63
5114,2328082,4411,6667,2.63,1.45
5115,2328083,4494,8068,1.26,3.6
5116,2328416,5378,4991,2.22,1.68
5117,2328561,8248,6343,1.46,2.49
5118,2328617,9481,9597,1.06,7.89
5119,2328624,6855,9393,1.38,2.86
5120,2328625,8504,4602,2.31,1.57
5121,2328626,5639,4501,2.82,1.39
5122,2328627,8369,4869,3.86,1.23
5123,2328084,6667,4411,1.77,2.3
5124,2328085,8068,4494,3.76,1.24
5125,2328393,4869,6855,1.52,2.41
5126,2328417,4411,6667,2.32,1.79
5127,2328618,5121,4602,3.68,1.24
5128,2328628,7613,9427,1.35,3.01
5129,2328086,7533,6665,3.16,1.58
5130,2328087,8513,4991,2.2,1.69
5131,2328047,8895,8366,1.15,4.7
5132,2328049,8574,8885,1.54,2.35
5133,2328418,6667,4411,1.43,3.06
5134,2328088,6665,7533,1.52,3.02
5135,2328089,4991,8513,2.6,1.91
5136,2328644,8068,8846,1.15,5.03
5137,2327784,7157,6211,2.34,1.55
5138,2328048,7653,8728,1.14,4.94
5139,2328050,9455,8902,1.56,2.31
5140,2327785,6211,7157,1.45,2.91
5141,2327660,7106,5991,1.44,2.61
5142,2328051,8895,8885,1.32,3.16
5143,2328053,8574,8366,1.24,3.73
5144,2327772,6290,6211,2.62,1.45
5145,2327661,5991,7106,2.84,1.39
5146,2328052,7653,8902,1.63,2.18
5147,2328054,9455,8728,1.19,4.22
5148,2328650,5479,9227,1.55,2.36
5149,2328509,9515,9485,1.22,3.93
5150,2328510,9566,9523,1.38,2.8
5151,2328558,6978,9601,1.13,5.44
5152,2328643,6947,5479,1.43,2.62
5153,2327662,6619,7106,1.83,1.92
5154,2328058,8895,8574,1.66,2.11
5155,2328060,8885,8366,1.46,2.57
5156,2327773,6211,6290,1.51,2.52
5157,2328512,9306,9515,2.65,1.42
5158,2328557,9161,9400,1.41,2.74
5159,2327663,7106,6619,3.28,1.61
5160,2328059,7653,9455,1.82,1.9
5161,2328061,8902,8728,1.29,3.33
5162,2328646,9566,9277,1.07,6.54
5163,2327834,6468,8008,8.2,1.06
5164,2327832,6010,7517,2.61,2.68
5165,2328658,8008,9492,1.03,9.86
5166,2327833,9484,8536,2.1,1.68
5167,2328590,9253,9275,6.06,1.1
5168,2328592,7983,7517,8.24,1.05
5169,2328652,8435,6010,7.35,1.07
5170,2328653,8008,8738,1.07,8.25
5171,2328593,7983,9253,1.22,3.92
5172,2328594,9272,7517,9.09,1.03
5173,2328654,9275,8738,1.22,4.04
5174,2328595,8668,7983,1.05,8.12
5175,2328655,7517,5290,1.07,7.07
5176,2328656,9253,8738,2.34,1.57
5177,2328602,8068,4688,1.57,2.29
5178,2328642,7606,8460,1.02,10.64
5179,2328603,8068,7613,1.63,2.17
5180,2328090,4991,4494,2.83,1.4
5181,2328091,8513,9572,1.96,1.79
5182,2328534,5005,6615,2.46,1.5
5183,2328662,6855,9085,1.42,2.73
5184,2328645,5378,7681,1.13,5.1
5185,2328663,4914,9427,1.43,2.7
5186,2328664,6343,6855,2.64,1.45
5187,2328092,4494,4991,2.49,2.27
5188,2328093,9572,8513,1.48,3.74
5189,2328419,7533,6667,2.02,1.75
5190,2328647,8020,5121,1.46,2.56
5191,2328665,4914,7613,1.63,2.2
5192,2328094,9572,5310,2.32,1.55
5193,2328095,4991,8068,1.55,2.35
5194,2328420,6667,7533,1.55,2.95
5195,2328535,6673,7801,1.4,2.81
5196,2328667,4602,4501,2.08,1.7
5197,2328668,7234,7613,2.5,1.49
5198,2328096,5310,9572,1.38,4.04
5199,2328097,8068,4991,1.94,3.24
5200,2328421,6665,4674,1.12,5.41
5201,2328099,5310,8068,1.43,2.7
5202,2328098,4494,8513,1.34,3.06
5203,2328422,4674,6665,4.4,1.24
5204,2328100,8513,4494,2.68,1.59
5205,2328101,8068,5310,3.96,1.42
5206,2327774,6211,5973,2.97,1.47
5207,2328536,6134,7175,2.08,1.7
5208,2328677,8574,7653,2.3,1.56
5209,2328678,8902,8885,1.34,2.99
5210,2327775,5973,6211,1.48,3.13
5211,2327664,5991,6290,2.46,1.49
